"","lat","long","depth","mag","stations"
"3010",33.69767,-117.44467,4.07,0.46,2
"3011",19.2985,-155.13499,42.32,1.93,4
"3012",61.5156,-149.9133,44.2,1.1,1
"3013",58.18567,-155.385,2.24,-0.46,1
"3014",19.40317,-155.282,0.07,1.41,4
"3015",61.287,-152.246,121.9,1.4,1
"3016",33.3365,-116.89117,10.28,1.68,2
"3017",61.3829,-150.1068,43.5,1.1,1
"3018",62.7644,-150.8666,85.3,1.5,1
"3019",22.1646,121.465,24.38,4.7,13
"3020",65.3276,-162.8415,7.2,1.4,1
"3021",18.4633,-67.5026,17,2.73,3
"3022",-33.057,-179.857,81.53,4.6,13
"3023",61.5059,-149.9203,46.7,1.1,1
"3024",19.40317,-155.27116,1.68,1.96,4
"3025",37.63883,-118.81283,2.36,-0.05,2
"3026",38.8355,-122.82584,1.69,1.11,2
"3027",38.83583,-122.82533,1.77,0.18,2
"3028",65.2601,-170.5042,36.5,2.4,1
"3029",33.50533,-116.79983,3.43,0.62,2
"3030",33.48883,-116.79283,5.02,0.86,2
"3031",64.5702,-147.0494,8.8,0.3,1
"3032",69.4985,-144.2716,8.7,2.9,1
"3033",64.1135,-148.5959,5,0.5,1
"3034",38.82033,-122.78817,1.08,1.71,2
"3035",18.6221,-66.9573,79,2.35,3
"3036",-10.3348,119.1155,10,5.1,13
"3037",32.94783,-115.52033,10.73,3.11,2
"3038",44.827,-111.417,11.96,0.58,7
"3039",62.5263,-148.8455,21.7,1.3,1
"3040",53.3404,-164.0941,29.07,3.4,13
"3041",37.66583,-118.86217,0.01,0.26,2
"3042",61.093,-151.5859,81.2,1.3,1
"3043",33.14917,-115.619,9.47,1.45,2
"3044",37.641,-118.81067,1.94,0.19,2
"3045",58.23967,-155.18717,3.14,0.27,1
"3046",61.1786,-149.7557,32.9,1.3,1
"3047",19.0314,145.6954,221.51,4,13
"3048",38.80617,-122.773,1.03,1.14,2
"3049",19.40683,-155.27184,1.63,1.9,4
"3050",44.60983,-112.1095,9.65,0.74,7
"3051",19.41133,-155.26849,1.69,1.72,4
"3052",-10.3487,118.9293,10,4.6,13
"3053",61.4121,-150.0719,41.9,1.3,1
"3054",67.7608,-156.3172,12.1,1.8,1
"3055",59.7443,-153.1215,105.8,2.9,1
"3056",-30.0953,-71.4701,49.52,4.6,13
"3057",59.4155,-152.8535,74.2,2.4,1
"3058",33.48883,-116.78117,5.71,0.3,2
"3059",36.6748,-115.7879,7,1.3,9
"3060",38.82317,-122.81083,2.63,0.63,2
"3061",38.83433,-122.79134,1.61,0.95,2
"3062",19.45467,-155.39751,10.28,1.71,4
"3063",33.49467,-116.793,4.74,0.68,2
"3064",33.2325,-116.7365,10.12,1.12,2
"3065",59.9896,-152.8118,98.7,2.3,1
"3066",-10.3438,119.1059,10,5,13
"3067",37.61467,-118.81267,5.18,0.37,2
"3068",18.8193,-64.7083,41,3.28,3
"3069",60.8168,-151.7345,77.7,1.5,1
"3070",64.9767,-147.3115,0,1.3,1
"3071",-10.3278,119.1521,26,6,13
"3072",33.929,-117.18867,12.5,1.11,2
"3073",46.34433,-122.80733,-0.62,1.76,15
"3074",61.4969,-149.9042,39.9,1.2,1
"3075",19.454,-155.39517,9.79,1.88,4
"3076",19.40933,-155.267,1.98,1.77,4
"3077",61.4029,-150.0594,41.5,1.1,1
"3078",64.2717,-171.494,14.6,2.3,1
"3079",61.4036,-150.1076,35.6,1.6,1
"3080",45.73767,-112.12133,5.87,0.65,7
"3081",19.3021,-66.4696,51,2.79,3
"3082",69.3622,-143.7201,1.3,1.3,1
"3083",60.2864,-151.9483,81.9,2.5,1
"3084",61.4131,-150.0512,35.6,1.2,1
"3085",40.8658,142.052,56.73,4.1,13
"3086",46.888,-112.521,13.4,1.23,7
"3087",33.888,-117.81583,6.71,1.48,2
"3088",19.41067,-155.26967,1.3,2.03,4
"3089",36.50717,-89.49967,6.45,1.64,8
"3090",51.4887,-176.4012,33.66,2.5,13
"3091",35.9289,140.8287,53.99,4.3,13
"3092",61.4631,-150.1078,40.4,1.2,1
"3093",38.83433,-122.80733,2.51,0.6,2
"3094",46.6797,155.8553,10,4.4,13
"3095",64.2647,-149.0209,14.1,0.7,1
"3096",33.51217,-116.798,3.61,0.42,2
"3097",61.4761,-149.8895,32,1.2,1
"3098",47.78967,-114.34017,11.06,0,7
"3099",61.3827,-149.9933,40.2,1.1,1
"3100",36.43333,-121.01117,-0.49,1.72,2
"3101",35.3285,-118.54267,8.15,1.04,2
"3102",37.589,-118.955,3.55,0.09,2
"3103",37.88483,-113.65983,3.57,2.57,14
"3104",32.82067,-117.06533,-0.1,0.82,2
"3105",33.21433,-116.18,11.07,1.57,2
"3106",61.7424,-149.8326,45.5,1.2,1
"3107",32.77533,-116.88833,-0.26,1.28,2
"3108",37.64067,-118.81217,2.34,0.7,2
"3109",36.63217,-89.51567,4.55,1.54,8
"3110",19.40767,-155.27067,1.98,1.67,4
"3111",38.81683,-122.80583,3.33,0.18,2
"3112",61.4109,-149.8602,39.8,1.9,1
"3113",-33.9078,-70.3412,103.42,4.7,13
"3114",61.3762,-150.0211,38.6,1.1,1
"3115",38.77483,-122.7465,2.12,0.69,2
"3116",35.888,-118.35833,3.78,1.6,2
"3117",37.64083,-118.813,2.19,1.16,2
"3118",37.64017,-118.81367,2.03,1.43,2
"3119",61.4122,-149.9988,37.2,1.1,1
"3120",35.88,-118.0755,6.26,1.26,2
"3121",18.6333,-64.6716,38,2.92,3
"3122",-5.3116,152.2131,28.48,4.3,13
"3123",61.9272,-148.8063,10.5,1,1
"3124",35.46733,-120.7535,4.78,1.85,2
"3125",18.554,-66.8093,15,2.15,3
"3126",-31.7758,-72.257,12.11,4.5,13
"3127",37.64267,-118.81533,2.36,0.88,2
"3128",59.3635,-153.427,-1.2,0.42,1
"3129",37.6415,-118.81183,1.73,0.98,2
"3130",37.64017,-118.8135,2.16,3.19,2
"3131",19.256,-152.59133,3.02,3.69,4
"3132",37.6005,20.76,10,4.3,13
"3133",61.8256,-149.2494,14.8,1,1
"3134",18.2105,-67.2633,6,2.19,3
"3135",15.8513,145.5932,34.9,4.6,13
"3136",61.5159,-149.9031,44,1.3,1
"3137",63.2788,-151.1138,11.4,1.1,1
"3138",37.66417,-118.86867,1.16,0.74,2
"3139",33.48467,-116.786,5.92,0.65,2
"3140",38.2555,-112.35533,1.84,0.51,14
"3141",61.475,-149.8949,46,1,1
"3142",33.46283,-116.80817,4.62,0.8,2
"3143",61.4032,-150.0431,40.6,1,1
"3144",61.5132,-149.9044,39,0.9,1
"3145",63.5885,-149.901,137.6,1.7,1
"3146",33.25117,-116.41133,6.23,1.65,2
"3147",-6.8055,155.4222,35,4.5,13
"3148",33.96617,-116.717,16.91,0.86,2
"3149",61.6509,-141.8881,9.7,1,1
"3150",4.4905,126.885,14.07,5,13
"3151",61.4202,-150.0729,39.4,1,1
"3152",37.665,-118.90383,1.58,0.39,2
"3153",62.6654,-151.94,2.4,1,1
"3154",61.4034,-150.0906,36.9,1.3,1
"3155",57.6283,-152.5711,46.2,2.5,1
"3156",37.65433,-121.67933,2.19,0.39,2
"3157",37.6635,-118.86933,2.24,0.74,2
"3158",33.76317,-116.08733,4.63,1.31,2
"3159",37.0248,20.4009,11.99,4.2,13
"3160",39.52467,-123.3625,8.76,2.57,2
"3161",61.2444,-150.1427,37.5,1.4,1
"3162",51.2491,-178.6951,35,2.9,13
"3163",60.9851,-151.3527,67.6,1.7,1
"3164",-11.2509,118.0622,10,4.1,13
"3165",61.4994,-149.927,44.9,1.5,1
"3166",-13.1462,-112.1221,10,4.6,13
"3167",64.868,-148.9467,7.5,0.5,1
"3168",61.4708,-149.9527,31.3,1.6,1
"3169",40.23733,-124.168,11.5,2.51,2
"3170",19.411,-155.26717,1.71,1.93,4
"3171",61.3977,-150.0374,42.2,1,1
"3172",61.6635,-150.3599,40.8,1.3,1
"3173",38.5213,-118.5215,6.9,0.4,9
"3174",38.79067,-122.7635,0.69,0.66,2
"3175",61.4458,-149.8745,34.3,0.9,1
"3176",-18.6608,-174.614,126.71,4.6,13
"3177",61.4026,-150.0654,38.3,1.3,1
"3178",15.764,-61.6503,11.42,4.5,13
"3179",47.705,-113.683,4.09,1.98,7
"3180",64.5343,-148.6632,21.9,0.5,1
"3181",36.08317,-117.62333,1.58,1.9,2
"3182",19.40983,-155.2715,1.61,1.82,4
"3183",37.3334,-117.5159,9.4,0.6,9
"3184",33.49317,-116.79617,5.66,1.1,2
"3185",33.4985,-116.786,6.46,0.51,2
"3186",61.6346,-149.8824,49.6,1.5,1
"3187",67.7622,-136.7319,8.9,1.5,1
"3188",2.6434,-79.12,10,4.6,13
"3189",2.1702,128.0697,252.58,4,13
"3190",28.9089,105.2273,10,4.3,13
"3191",61.4844,-150.0162,35.3,1.1,1
"3192",2.9417,127.4209,37.08,4.5,13
"3193",59.9375,-153.453,120.6,1.8,1
"3194",38.83433,-122.78767,2.64,-0.04,2
"3195",33.50967,-116.79683,5.43,0.38,2
"3196",19.39717,-155.26817,0.93,1.83,4
"3197",55.3565,-161.8585,14.74,0.07,1
"3198",19.94717,-155.48033,37.97,2.14,4
"3199",60.9976,-149.0663,15,1.8,1
"3200",33.50267,-116.80017,2.66,0.52,2
"3201",-29.6779,-69.7775,123.27,4.2,13
"3202",38.79583,-122.7335,-0.15,1.62,2
"3203",61.2052,-148.9075,26,1.6,1
"3204",33.49867,-116.78983,6.78,1.21,2
"3205",33.49433,-116.79367,5.92,1.81,2
"3206",37.66267,-118.868,1.82,0.84,2
"3207",61.43,-150.0249,42.3,1,1
"3208",61.3212,-150.0872,43.4,1.3,1
"3209",38.3285,-118.5249,8.4,0,9
"3210",15.584,-94.7368,29,5.6,13
"3211",38.303,-118.4738,8.9,-0.3,9
"3212",36.67467,-121.042,7.66,1.39,2
"3213",33.489,-116.79217,4.24,0.67,2
"3214",33.48983,-116.7905,4.2,0.87,2
"3215",34.04217,-117.09133,9.37,1.37,2
"3216",37.66217,-118.86817,2.67,1.33,2
"3217",37.66233,-118.8665,0.45,0.76,2
"3218",29.0221,141.878,28.69,4.7,13
"3219",32.71117,-115.89217,8.13,1.47,2
"3220",2.6567,-79.0168,10,4.6,13
"3221",61.4011,-150.0642,39,2.4,1
"3222",61.5048,-149.8994,41.2,1.4,1
"3223",37.66383,-118.87033,1.48,0.76,2
"3224",33.15367,-115.62233,8.17,1.6,2
"3225",64.8257,-149.1728,23.2,0.4,1
"3226",19.41483,-155.30516,-1.1,1.78,4
"3227",19.42017,-155.3205,4.83,1.82,4
"3228",-0.1751,123.3579,103.01,4.3,13
"3229",38.7875,-117.9723,0,1.1,9
"3230",61.9281,-148.8368,29.2,1.6,1
"3231",69.5791,-145.1006,17.7,1.6,1
"3232",61.4153,-150.0789,36.2,1.4,1
"3233",61.3893,-150.0562,39.1,1.3,1
"3234",38.78967,-122.73666,1.51,1.01,2
"3235",18.2386,-67.3018,85,2.91,3
"3236",64.0831,-149.3844,9.3,0.7,1
"3237",61.4173,-150.117,47.7,1,1
"3238",-22.8513,69.1853,10,5.4,13
"3239",38.80633,-122.80867,2.21,1.5,2
"3240",36.9421,-117.7802,0,0.5,9
"3241",60.3154,-150.3473,35.1,1.6,1
"3242",19.49867,-155.66167,3.24,2.17,4
"3243",-12.6825,45.6316,10,4.4,13
"3244",19.37083,-155.039,7.78,2.12,4
"3245",33.977,-118.35383,8.3,2.1,2
"3246",19.40533,-155.28267,0.45,1.75,4
"3247",61.9988,-150.9417,68.1,1.4,1
"3248",61.5221,-149.8947,44.8,1.1,1
"3249",36.008,-117.80017,1.89,0.54,2
"3250",-59.725,-27.0357,10,4.6,13
"3251",56.2826,-148.5118,22.03,3.1,13
"3252",61.4939,-149.941,42.6,1.4,1
"3253",64.7382,-149.0585,17.4,0.2,1
"3254",18.8446,-67.1625,11,2.69,3
"3255",61.9872,-149.8277,53.4,1.1,1
"3256",33.98083,-118.36433,8.43,1.53,2
"3257",59.5271,-156.6926,5.2,2,1
"3258",30.9658,-41.4462,10,4.9,13
"3259",61.7747,-150.4184,48.9,1.1,1
"3260",62.8409,-149.5146,73.3,1.4,1
"3261",37.63517,-119.0225,0.25,0.52,2
"3262",61.3951,-150.0774,42.8,1.8,1
"3263",33.49483,-116.78783,3.82,0.53,2
"3264",25.5776,124.7112,187.91,4.2,13
"3265",39.67367,-111.28,-3.48,1.35,14
"3266",37.635,-119.023,0.28,0.72,2
"3267",36.981,-121.645,5.89,1.72,2
"3268",60.8058,-140.5618,10.2,1,1
"3269",19.35833,-155.03233,5.5,2.49,4
"3270",35.2875,-118.564,5.76,1.66,2
"3271",33.494,-116.7865,5.49,0.19,2
"3272",19.0968,-67.8488,9,3.2,3
"3273",64.0065,-148.936,127,1.8,1
"3274",18.228,-66.1425,13,2.23,3
"3275",69.4495,-143.886,10.1,1.3,1
"3276",58.7979,-156.4095,18,1.3,1
"3277",33.22333,-116.74167,11.66,0.67,2
"3278",33.502,-116.78967,5.11,0.55,2
"3279",35.2709,-97.8783,5,2.1,13
"3280",39.2909,-120.0381,4.3,1.2,9
"3281",33.4915,-116.791,4.85,0.49,2
"3282",19.40533,-155.28284,0.23,1.93,4
"3283",46.504,-122.31717,18.19,0.92,15
"3284",33.68517,-116.71483,16.34,0.7,2
"3285",65.2349,-150.3536,8,0.8,1
"3286",63.2815,-151.2573,3.6,0.6,1
"3287",60.5341,-152.6984,2.8,0,1
"3288",33.1885,-116.7285,12.67,0.86,2
"3289",36.3725,-98.1353,5,3.3,13
"3290",51.6388,176.3372,39.09,4.6,13
"3291",69.6044,-145.032,19.1,1.4,1
"3292",61.4272,-150.108,34.1,2.5,1
"3293",36.04067,-117.80383,1.08,0.61,2
"3294",36.5103,-116.5948,7.6,1.4,9
"3295",37.9898,-118.4443,11.4,0.7,9
"3296",69.109,-144.6964,10.6,2.6,1
"3297",33.50583,-116.801,2.7,0.01,2
"3298",61.9223,-150.806,10.9,1.3,1
"3299",33.14933,-115.61233,7.73,1.29,2
"3300",33.51583,-116.742,2.73,0.27,2
"3301",44.9235,-107.5857,5,2.4,13
"3302",44.99067,-111.9075,5,0.76,7
"3303",33.1505,-115.6205,8.92,1.96,2
"3304",61.5719,-149.8022,45.9,1.4,1
"3305",33.32083,-116.4115,6.13,1.2,2
"3306",36.2841,-97.512,5.06,2.2,13
"3307",69.0429,-146.2971,4.2,1.2,1
"3308",61.4932,-151.1917,3.6,0.6,1
"3309",57.4006,-154.6695,34.5,1.3,1
"3310",40.26917,-121.20583,1.62,1.65,2
"3311",37.39667,-121.7925,2.26,0.81,2
"3312",33.15,-115.6215,9.15,1.35,2
"3313",33.2235,-116.743,11.48,0.59,2
"3314",61.4592,-149.8812,41.1,0.9,1
"3315",40.27433,-121.19033,6.92,2.5,2
"3316",40.292,-121.15033,8.07,3.37,2
"3317",40.47633,-121.51767,2.52,-0.03,2
"3318",62.837,-149.7428,71.7,2.4,1
"3319",55.9414,-156.2737,50.1,2.3,1
"3320",59.7626,-153.4694,114.4,1.7,1
"3321",33.63167,-117.25617,12.58,0.88,2
"3322",46.8315,-121.93817,12.39,0.96,15
"3323",36.50383,-121.0935,3.96,1.25,2
"3324",58.6706,-155.1722,134.2,1.9,1
"3325",61.0669,-151.9303,85.3,1.3,1
"3326",17.9015,-67.04,7,1.76,3
"3327",-6.1879,149.8021,22.67,4.4,13
"3328",38.3482,-118.8966,11.3,1,9
"3329",33.63083,-117.25033,10.78,0.92,2
"3330",38.834,-122.80817,2.05,0.91,2
"3331",69.5116,-144.3778,9.7,1.2,1
"3332",33.48883,-116.788,4.41,0.42,2
"3333",34.15867,-118.09733,11.01,0.73,2
"3334",38.75983,-122.727,1.77,1.38,2
"3335",64.518,-150.8899,5.8,0.9,1
"3336",63.0965,-151.4899,8.8,0.8,1
"3337",61.493,-149.9357,39.7,1.1,1
"3338",33.49333,-116.79217,4.34,-0.15,2
"3339",63.0739,-151.4769,7.6,0.8,1
"3340",54.4818,-162.674,31.34,2.7,13
"3341",65.2057,-149.9633,21.8,0.7,1
"3342",38.83717,-122.7865,1.59,1.06,2
"3343",51.5188,-175.3602,25.2,2.2,1
"3344",61.5064,-149.975,41.3,1.6,1
"3345",59.2691,-153.4819,107.5,1.9,1
"3346",61.3882,-150.0891,34.5,1.2,1
"3347",37.591,-118.818,4.97,0.35,2
"3348",63.6869,-149.6501,122.6,1.3,1
"3349",-21.9552,169.2489,9,5.6,13
"3350",37.64233,-118.81317,1.59,0.37,2
"3351",37.0752,-97.3633,5,2.5,13
"3352",61.3649,-150.0752,42.3,1,1
"3353",63.0937,-151.5278,6.7,0.8,1
"3354",36.543,-121.12417,9.07,1.98,2
"3355",61.3886,-150.0348,36.3,1.8,1
"3356",19.43583,-154.93317,1.65,1.7,4
"3357",48.47267,-123.45033,14.77,1.65,15
"3358",66.2808,-149.9525,5,1.3,1
"3359",-21.9127,169.0164,10,5.5,13
"3360",38.80067,-122.77117,3.8,0.73,2
"3361",56.0857,-150.0432,10,2.8,13
"3362",61.3844,-149.7742,54.5,1.2,1
"3363",40.79,142.4587,35,4.3,13
"3364",40.3555,-124.77367,21.02,3.05,2
"3365",61.3176,-150.1245,41.6,1.5,1
"3366",59.9495,-141.3425,10.7,1.4,1
"3367",-24.1275,-67.1778,231.08,4.2,13
"3368",61.513,-149.9449,40.1,1.3,1
"3369",61.4711,-149.9795,46,1,1
"3370",33.14683,-115.60967,9.44,1.18,2
"3371",35.2682,-97.8806,5.81,2.1,13
"3372",64.5878,-147.9815,13.1,0.4,1
"3373",33.17033,-115.58683,7.07,1.22,2
"3374",60.1786,-152.5998,97.7,2.7,1
"3375",33.17283,-115.59433,6.83,1.4,2
"3376",-5.0828,104.6141,208.13,4.3,13
"3377",64.9829,-147.2768,0,1.3,1
"3378",-20.6419,-174.6671,113.14,4.8,13
"3379",38.831,-122.79467,2.08,0.97,2
"3380",19.8215,-155.51067,25.41,1.88,4
"3381",18.2068,-66.764,9,2.02,3
"3382",33.0665,-116.4085,14.38,0.9,2
"3383",41.34467,-122.10933,13.7,0.45,2
"3384",37.198,-97.81533,3.72,1.53,5
"3385",33.50533,-116.797,4.3,0.47,2
"3386",60.9785,-138.6999,2.2,1,1
"3387",33.52383,-116.50817,12.94,0.84,2
"3388",69.4874,-144.1828,4.4,1.5,1
"3389",19.37433,-155.04,5.5,2.42,4
"3390",61.4978,-149.9804,48.2,1,1
"3391",33.4915,-116.79167,4.72,0.28,2
"3392",59.8828,-153.5389,132.1,1.7,1
"3393",33.2245,-116.7395,11.44,0.73,2
"3394",38.77833,-122.75467,1.44,1,2
"3395",64.7398,-150.2553,23,0.7,1
"3396",60.8437,-150.3863,55.3,1.9,1
"3397",37.68,-105.4468,5,1,13
"3398",54.3739,-161.5072,21.91,3.4,13
"3399",64.871,-149.0139,12.4,0.4,1
"3400",61.4988,-152.1891,118.3,1.5,1
"3401",63.2616,-151.388,7,0.7,1
"3402",61.3197,-150.7259,58,1,1
"3403",19.418,-155.28183,-1.07,1.77,4
"3404",19.41283,-155.274,0.75,1.8,4
"3405",56.4051,-150.003,25.89,2.9,13
"3406",-23.9101,-179.784,526.57,4.3,13
"3407",64.6913,-149.2047,25.6,0.3,1
"3408",33.10033,-116.51483,9.92,0.67,2
"3409",60.6013,-153.0645,5.4,1.2,1
"3410",61.3453,-149.9465,36.2,0.9,1
"3411",38.813,-122.82983,2.3,-0.08,2
"3412",18.6248,-66.576,14,1.99,3
"3413",61.3952,-150.0465,41.6,1.1,1
"3414",36.5415,-121.1305,8.04,1.45,2
"3415",37.59267,-118.94333,0.73,0.98,2
"3416",19.4809,145.7392,136.11,4.5,13
"3417",61.4821,-149.9199,44.3,1.8,1
"3418",33.51317,-116.74717,3.85,0.38,2
"3419",60.8337,-149.2273,30.1,1.1,1
"3420",38.8195,-122.84767,2.12,1.43,2
"3421",61.4815,-150.0077,42.9,1,1
"3422",59.9013,-152.4417,79.9,1.3,1
"3423",61.3853,-150.012,41.9,1.8,1
"3424",66.1601,-158.2813,8.6,1.2,1
"3425",60.4297,-151.8187,73.1,1.5,1
"3426",46.854,-121.75783,0.78,0.9,15
"3427",46.85283,-121.75433,1.19,1,15
"3428",19.218,-155.38633,32.85,1.8,4
"3429",61.4689,-149.9495,35.6,1.1,1
"3430",37.61667,-118.86017,2.29,1.12,2
"3431",36.06267,-118.01117,4.91,0.59,2
"3432",61.6117,-148.2628,19.5,0.6,1
"3433",61.6063,-148.2811,14.9,2,1
"3434",37.162,-117.3736,10.9,1.2,9
"3435",35.98267,-117.90267,2.82,0.99,2
"3436",40.43933,-121.431,5.39,0.25,2
"3437",64.2549,-148.9916,14.9,0.6,1
"3438",63.3371,-144.9613,5.8,0.7,1
"3439",61.5018,-149.9634,44.3,2.1,1
"3440",33.87433,-116.664,14.01,0.58,2
"3441",33.508,-116.79767,2.78,0.53,2
"3442",19.4026,-68.1868,76,3.22,3
"3443",59.8009,-153.087,97.9,3,1
"3444",10.9573,138.6479,37.12,4.7,13
"3445",40.44233,-121.41917,6.33,0.63,2
"3446",37.5695,-121.5675,9.39,1.12,2
"3447",61.3908,-150.0352,34.5,1.5,1
"3448",38.80117,-122.81283,2.63,0.98,2
"3449",35.527,-118.40817,2.88,0.75,2
"3450",35.52317,-118.40817,1.87,0.92,2
"3451",61.7286,-154.0415,0.8,1.5,1
"3452",38.811,-122.82,2.09,1.03,2
"3453",40.433,-121.43833,3.99,0.21,2
"3454",64.5787,-149.3179,7.2,0,1
"3455",61.8791,-150.8396,66.1,1.5,1
"3456",40.436,-121.426,5.67,0.24,2
"3457",40.42517,-121.43733,8.06,1.02,2
"3458",59.855,-152.2909,64.1,1.5,1
"3459",40.43783,-121.422,6.73,0.48,2
"3460",61.5138,-150.0985,35.1,1.1,1
"3461",37.61767,-118.85883,2.47,0.69,2
"3462",37.42017,-113.12683,9.66,0.9,14
"3463",57.7526,-153.0052,39.9,2.1,1
"3464",61.5089,-149.9331,43.6,0.9,1
"3465",64.7995,-148.7406,17.3,0.4,1
"3466",64.4759,-147.9448,19.5,0.2,1
"3467",59.4849,-153.0392,83.4,1.5,1
"3468",36.577,-121.05667,5.28,1.38,2
"3469",33.25,-116.2575,7.62,1.28,2
"3470",63.1491,-150.3167,104.6,2.3,1
"3471",64.7634,-147.3224,8,0.1,1
"3472",35.6046,28.2928,10,4.9,13
"3473",9.5849,125.863,110.55,4.3,13
"3474",19.37467,-155.09967,3.95,1.78,4
"3475",31.3163,-103.4508,5,2.7,13
"3476",57.2765,-154.5917,10.6,1.5,1
"3477",53.6019,-163.8341,26.5,2.4,1
"3478",38.82583,-122.79517,-0.62,0.24,2
"3479",60.0945,-150.4767,37.9,2,1
"3480",38.8345,-122.82633,1.39,0.38,2
"3481",38.8325,-122.8255,1.55,1.65,2
"3482",18.3316,-66.2921,118,2.67,3
"3483",61.887,-152.1793,118.4,2.1,1
"3484",37.2806,-117.5127,0,0.6,9
"3485",30.3859,87.6754,9.97,4.7,13
"3486",41.12717,-112.08833,12.59,1.05,14
"3487",18.7903,-68.8488,118,3.18,3
"3488",36.7051,-116.2299,7.7,0.4,9
"3489",33.32217,-116.39117,8.39,1.16,2
"3490",63.0717,-151.4644,4.8,0.9,1
"3491",30.3908,87.6229,9.85,5.2,13
"3492",33.50133,-116.7885,4.7,0.28,2
"3493",52.7323,-167.0173,53.7,2.3,1
"3494",61.3706,-150.0418,40.2,1.4,1
"3495",-13.0915,45.3969,10,4.3,13
"3496",13.135,-81.0719,10,4.5,13
"3497",33.49417,-116.78967,4.77,0.38,2
"3498",45.74283,-112.11667,4.88,0.38,7
"3499",33.49633,-116.7895,4.78,0.37,2
"3500",61.3765,-150.093,41.2,1.6,1
"3501",65.1928,-149.0498,17.5,0.5,1
"3502",61.4766,-149.9231,33.8,1,1
"3503",63.5581,-152.4451,16,0.7,1
"3504",61.3895,-150.0558,41.8,1.6,1
"3505",61.3671,-150.0807,34.7,1.8,1
"3506",19.4296,-68.0225,88,3.22,3
"3507",33.18033,-115.60433,5.9,1.36,2
"3508",19.51683,-155.88817,14.85,1.46,4
"3509",34.179,-117.34183,9.02,0.62,2
"3510",34.41767,-117.72933,8.15,0.5,2
"3511",19.3885,-155.2375,23.71,1.76,4
"3512",59.766,-153.1479,99.1,1.7,1
"3513",-30.2692,-177.7199,35,4.3,13
"3514",69.1377,-144.7244,1.8,1.1,1
"3515",38.8385,-122.83067,1.96,0.7,2
"3516",33.5095,-116.535,10.38,0.41,2
"3517",64.817,-149.1373,28.8,0.3,1
"3518",33.04117,-116.43483,6.12,0.77,2
"3519",60.6344,-152.607,100.9,1.5,1
"3520",13.4332,57.401,10,4.4,13
"3521",61.3476,-150.0181,44,1,1
"3522",61.4226,-150.07,42.5,1.9,1
"3523",51.1807,-178.1541,37.5,2.2,1
"3524",40.4345,-121.43367,5.52,0.38,2
"3525",59.8122,-136.7145,4.1,1.4,1
"3526",36.8659,-97.7231,1.8,2,13
"3527",64.761,-148.1087,17.3,1.5,1
"3528",34.003,-116.7,14.05,0.59,2
"3529",64.767,-148.073,15.7,1.5,1
"3530",37.2279,-116.5013,8.4,0.6,9
"3531",69.4164,-143.7088,4.2,1.2,1
"3532",61.407,-152.3194,13.3,0.5,1
"3533",69.3412,-143.7614,12,1,1
"3534",31.4703,-94.1354,5,3.3,13
"3535",61.4132,-152.311,9,0.5,1
"3536",19.33083,-155.1265,6.85,2.32,4
"3537",-11.1917,162.1058,10,4.5,13
"3538",69.3548,-143.6933,4,2.8,1
"3539",61.5024,-146.5746,12.3,1.4,1
"3540",60.9034,-138.4482,10.1,1,1
"3541",36.252,-98.9545,5,2.1,13
"3542",61.3127,-150.0763,45.8,1,1
"3543",33.65233,-116.716,14.16,0.82,2
"3544",33.48317,-116.78883,4.49,0.77,2
"3545",64.7722,-148.115,22.3,2.1,1
"3546",37.6027,20.662,10,4.1,13
"3547",37.6063,20.7125,10,4.3,13
"3548",-3.0622,146.2067,10,4.5,13
"3549",63.0267,-150.4485,99.2,2.3,1
"3550",33.496,-116.79233,4.64,0.19,2
"3551",38.83317,-122.80766,1.93,1.13,2
"3552",61.6063,-150.9652,65.5,1.1,1
"3553",36.583,-121.14233,9.78,1.34,2
"3554",34.121,-117.63117,10.15,0.92,2
"3555",62.3503,-149.8474,10.7,1.4,1
"3556",33.4905,-116.79,4.48,0.65,2
"3557",60.3655,-152.274,80.4,1.4,1
"3558",-12.8272,45.4064,10,4.9,13
"3559",59.4047,-136.6844,8,1.8,1
"3560",33.41367,-117.03833,8.58,0.69,2
"3561",61.3959,-150.1082,32.7,1.1,1
"3562",59.5456,-150.748,38,1.4,1
"3563",65.1946,-149.0055,11.3,0.8,1
"3564",14.1174,145.3625,112.72,4.6,13
"3565",61.428,-150.0095,42.7,1.4,1
"3566",33.49117,-116.7925,4.51,0.67,2
"3567",-29.8819,-71.9885,17.03,4.5,13
"3568",36.47617,-121.05183,3.29,2.03,2
"3569",33.17867,-115.59967,6.03,1.62,2
"3570",45.7855,-112.08333,5.88,0.59,7
"3571",18.0421,-67.134,24,1.04,3
"3572",45.86267,-111.34933,4.08,1.14,7
"3573",19.1286,-66.4935,32,2.75,3
"3574",33.06617,-115.5595,6.27,1.19,2
"3575",69.1125,-144.7119,10.6,1.2,1
"3576",61.4872,-149.9703,40.7,1.3,1
"3577",47.71967,-113.8445,5.97,-0.44,7
"3578",64.5209,-149.2814,11.2,0.6,1
"3579",64.5362,-149.2572,17.6,0.2,1
"3580",37.378,-118.3911,6.7,0.9,9
"3581",61.5515,-149.9926,56.5,1.4,1
"3582",33.18283,-115.59817,5.53,0.94,2
"3583",33.1805,-115.584,6.42,0.64,2
"3584",54.75567,-164.10167,7.04,0.41,1
"3585",33.18033,-115.59867,5.57,1.21,2
